defect_id,defect_type,material_grade,product_id,date,dataset
615,1052,Grade 1,6714,04-12-2020,Training
3777,1098,Grade AP,12805,23-12-2020,Training
575,1151,Grade 1,16453,17-12-2020,Training
1984,1041,Grade 1P,3516,25-12-2020,Training
1322,1030,Grade 1P,8574,07-01-2021,Training
348,1041,Grade 2,12716,24-01-2021,Training
592,1151,Grade 1P,660,17-12-2020,Training
3806,1078,Grade 1P,10789,19-12-2020,Training
641,1084,Grade 1,6078,05-12-2020,Training
439,1000,Grade 1,9759,13-01-2021,Training
1908,1151,Grade 2,6430,01-12-2020,Training
3271,1052,Grade 1,6865,26-12-2020,Training
97,1086,Grade 2,15429,01-12-2020,Training
3922,1060,Grade B1,6131,07-01-2021,Training
5102,1078,Grade B1,808,30-12-2020,Training
4161,1077,Grade 1P,9184,31-12-2020,Training
2074,1052,Grade 2,6702,08-01-2021,Training
1542,1098,Grade AP,17636,13-12-2020,Training
3644,1078,Grade 1,7929,25-12-2020,Training
3957,1060,Grade B1,6131,07-01-2021,Training
4999,1045,Grade 1P,10017,24-12-2020,Training
3704,1078,Grade 2P,297,23-12-2020,Training
4103,1078,Grade 1P,5458,31-12-2020,Training
1522,1098,Grade AP,6847,13-12-2020,Training
970,1151,Grade KP,3405,04-01-2021,Training
533,1079,Grade 1,5357,18-01-2021,Training
176,1039,Grade 1P,5896,14-01-2021,Training
3725,1077,Grade 2P,2723,23-12-2020,Training
2490,1072,Grade 2P,10809,21-01-2021,Training
2095,1052,Grade 2,6702,08-01-2021,Training
3057,1078,Grade 1,3974,06-01-2021,Training
3481,1078,Grade 2,6196,23-01-2021,Training
577,1151,Grade 1,16453,17-12-2020,Training
597,1151,Grade 1P,660,17-12-2020,Training
3118,1078,Grade 1,5242,18-01-2021,Training
2394,1151,Grade 2,17915,11-01-2021,Training
3120,1078,Grade 1,5242,18-01-2021,Training
4829,1045,Grade B1,8753,16-12-2020,Training
3835,1078,Grade KP,206,07-12-2020,Training
4680,1041,Grade 2,6838,15-12-2020,Training
2213,1052,Grade 2,3692,08-01-2021,Training
4322,1052,Grade B1,2368,04-12-2020,Training
2512,1052,Grade 1,4443,18-12-2020,Training
4460,1171,Grade 2P,18070,27-01-2021,Training
388,1079,Grade 1,1281,24-01-2021,Training
857,1098,Grade A,3851,23-01-2021,Training
1885,1151,,2937,01-12-2020,Training
375,1099,Grade 2,13550,24-01-2021,Training
4147,1077,Grade 1P,9184,31-12-2020,Training
4716,1041,Grade 2,7782,15-12-2020,Training
3726,1078,Grade 2P,2723,23-12-2020,Training
3708,1077,Grade 2P,297,23-12-2020,Training
1110,1041,Grade AP,9939,31-12-2020,Training
2073,1052,Grade 2,6702,08-01-2021,Training
2381,1151,Grade 2,10249,11-01-2021,Training
1341,1030,Grade 1P,8574,07-01-2021,Training
2194,1052,Grade 2,3692,08-01-2021,Training
3793,1041,Grade 1P,15535,20-01-2021,Training
4067,1030,Grade B1,8867,07-01-2021,Training
2251,1099,Grade 1P,8624,01-12-2020,Training
4594,1052,Grade 2,3719,27-01-2021,Training
4624,1058,Grade 2,3357,27-01-2021,Training
1176,1041,Grade 2P,260,04-12-2020,Training
3330,1072,Grade 2,1123,26-12-2020,Training
3887,1030,Grade 1P,6777,07-01-2021,Training
4343,1052,Grade B1,2368,04-12-2020,Training
2006,1041,Grade B1,5072,25-12-2020,Training
1427,1098,Grade AP,7732,23-01-2021,Training
2706,1098,Grade 2,4710,17-12-2020,Training
3646,1060,Grade 1,15660,25-12-2020,Training
4382,1171,Grade 1P,2785,27-01-2021,Training
3660,1060,Grade 1,15660,25-12-2020,Training
1469,1099,Grade 1,488,02-01-2021,Training
879,1098,Grade A,3851,23-01-2021,Training
2317,1072,Grade 2P,7273,03-01-2021,Training
3977,1060,Grade B1,6131,07-01-2021,Training
2663,1060,Grade 1,3335,26-01-2021,Training
4736,1041,Grade 2,15154,15-12-2020,Training
1256,1000,Grade 2P,13164,23-12-2020,Training
4106,1078,Grade 1P,222,31-12-2020,Training
845,1098,Grade A,3851,23-01-2021,Training
4713,1041,Grade 2,7782,15-12-2020,Training
586,1151,Grade 1,16453,17-12-2020,Training
204,1039,Grade 1P,5896,14-01-2021,Training
3856,1030,Grade 1P,8574,07-01-2021,Training
1646,1000,Grade 1P,18433,24-12-2020,Training
2019,1041,Grade B1,5072,25-12-2020,Training
3309,1072,Grade 2,1123,26-12-2020,Training
4088,1077,Grade 1P,5157,07-01-2021,Training
910,1098,Grade A,1471,23-01-2021,Training
636,1084,Grade 1,6078,05-12-2020,Training
4398,1171,Grade 1P,2785,27-01-2021,Training
1979,1041,Grade 1P,3516,25-12-2020,Training
162,1099,,6335,17-12-2020,Training
4799,1151,Grade 1,12582,09-01-2021,Training
622,1052,Grade 1,6714,04-12-2020,Training
880,1098,Grade A,3851,23-01-2021,Training
1436,1098,Grade AP,7732,23-01-2021,Training
3019,1078,Grade 1,2599,23-12-2020,Training
4981,1045,Grade 1P,127,24-12-2020,Training
552,1052,Grade 1,4895,11-01-2021,Training
3670,1060,Grade 1,15660,25-12-2020,Training
187,1039,Grade 1P,5896,14-01-2021,Training
3491,1084,Grade 2,7079,23-01-2021,Training
1856,1041,Grade WP,591,04-01-2021,Training
2876,1001,,5858,05-01-2021,Training
1866,1041,Grade 2P,8599,01-12-2020,Training
2679,1060,Grade 1,3335,26-01-2021,Training
3440,1052,Grade KP,29895,22-12-2020,Training
645,1086,Grade 1,14034,05-12-2020,Training
4413,1171,Grade 1P,2785,27-01-2021,Training
1014,1151,Grade KP,3405,04-01-2021,Training
3422,1041,Grade 2,1446,10-12-2020,Training
642,1086,Grade 1,5794,05-12-2020,Training
3387,1052,Grade 2,2054,10-12-2020,Training
3709,1077,Grade 2P,297,23-12-2020,Training
5056,1078,Grade 2P,4011,01-12-2020,Training
2328,1072,Grade 2P,7273,03-01-2021,Training
4647,1058,Grade 2,3357,27-01-2021,Training
3201,1078,Grade 1,16361,16-12-2020,Training
2101,1052,Grade 2,6702,08-01-2021,Training
2008,1041,Grade B1,5072,25-12-2020,Training
1961,1079,Grade 2,17773,23-01-2021,Training
3959,1060,Grade B1,6131,07-01-2021,Training
1377,1099,Grade 1,2753,31-12-2020,Training
926,1098,Grade A,1471,23-01-2021,Training
551,1052,Grade 1,4895,11-01-2021,Training
1454,1098,Grade AP,7732,23-01-2021,Training
4619,1058,Grade 2,3357,27-01-2021,Training
2824,1078,Grade 1P,10010,14-01-2021,Training
2630,1086,Grade 2,3082,01-12-2020,Training
1905,1151,Grade 2,290,01-12-2020,Training
2777,1098,,19359,17-12-2020,Training
2033,1151,Grade 1,15671,23-12-2020,Training
2321,1072,Grade 2P,7273,03-01-2021,Training
1890,1151,,2937,01-12-2020,Training
1647,1000,Grade 1P,18433,24-12-2020,Training
977,1151,Grade KP,3405,04-01-2021,Training
2102,1052,Grade 2,6702,08-01-2021,Training
841,1098,Grade A,3851,23-01-2021,Training
3527,1098,Grade A,5243,23-01-2021,Training
606,1151,Grade 1P,660,17-12-2020,Training
2189,1052,Grade 2,3692,08-01-2021,Training
3998,1060,Grade B1,2117,07-01-2021,Training
2176,1052,Grade 2,3692,08-01-2021,Training
1587,1079,Grade 1P,2786,03-12-2020,Training
403,1079,Grade 1,367,24-01-2021,Training
2015,1041,Grade B1,5072,25-12-2020,Training
1075,1151,Grade 1P,5377,13-01-2021,Training
1780,1171,Grade 2,134,04-12-2020,Training
1288,1030,Grade 1P,5283,07-01-2021,Training
1841,1171,Grade 2,134,04-12-2020,Training
1024,1151,Grade KP,3405,04-01-2021,Training
3952,1060,Grade B1,6131,07-01-2021,Training
975,1151,Grade KP,3405,04-01-2021,Training
1331,1030,Grade 1P,8574,07-01-2021,Training
4114,1030,Grade B1,8796,31-12-2020,Training
480,1151,Grade 1,3041,06-01-2021,Training
2830,1078,Grade 1P,10010,14-01-2021,Training
5047,1041,Grade WP,25,14-12-2020,Training
1656,1000,Grade 1P,18433,24-12-2020,Training
2548,1098,Grade P1,1839,07-12-2020,Training
1211,1084,Grade 2P,8990,25-12-2020,Training
4240,1151,Grade 1,1407,31-12-2020,Training
182,1039,Grade 1P,5896,14-01-2021,Training
1378,1099,Grade 1,2753,31-12-2020,Training
744,1086,Grade 2,7339,23-01-2021,Training
872,1098,Grade A,3851,23-01-2021,Training
3020,1078,Grade 1,2599,23-12-2020,Training
1145,1000,Grade 2P,2704,01-12-2020,Training
1002,1151,Grade KP,3405,04-01-2021,Training
1342,1030,Grade 1P,8574,07-01-2021,Training
546,1052,Grade 1,4895,11-01-2021,Training
1104,1099,Grade 1P,13199,19-01-2021,Training
1137,1041,Grade AP,7816,31-12-2020,Training
4430,1171,Grade 1P,2785,27-01-2021,Training
2263,1099,Grade 1P,8624,01-12-2020,Training
3446,1041,Grade 2,13810,24-12-2020,Training
4798,1151,Grade 1,12582,09-01-2021,Training
2982,1045,Grade 1,11183,17-01-2021,Training
59,1086,Grade 2,15429,01-12-2020,Training
3315,1072,Grade 2,1123,26-12-2020,Training
2211,1052,Grade 2,3692,08-01-2021,Training
1943,1079,Grade 2,17773,23-01-2021,Training
5060,1078,Grade 2P,4011,01-12-2020,Training
2603,1086,Grade 2,3082,01-12-2020,Training
2833,1078,Grade 1P,10010,14-01-2021,Training
3642,1041,Grade 2P,6304,04-12-2020,Training
4365,1052,Grade B1,3127,04-12-2020,Training
2650,1086,Grade 2,3082,01-12-2020,Training
4251,1151,Grade 1,1407,31-12-2020,Training
1085,1045,Grade 1P,5985,13-01-2021,Training
2090,1052,Grade 2,6702,08-01-2021,Training
2472,1078,Grade 2P,7408,24-12-2020,Training
2028,1041,Grade B1,5072,25-12-2020,Training
226,1099,Grade 2,41,10-01-2021,Training
1018,1151,Grade KP,3405,04-01-2021,Training
1934,1079,Grade 2,1494,23-01-2021,Training
1409,1098,Grade 1P,5192,21-12-2020,Training
2184,1052,Grade 2,3692,08-01-2021,Training
702,1079,Grade K1,10954,15-01-2021,Training
1129,1041,Grade AP,11980,31-12-2020,Training
3951,1060,Grade B1,6131,07-01-2021,Training
1783,1171,Grade 2,134,04-12-2020,Training
4326,1052,Grade B1,2368,04-12-2020,Training
2654,1086,Grade 2,3082,01-12-2020,Training
3545,1078,Grade WP,16820,21-12-2020,Training
1042,1041,Grade 2P,12655,19-12-2020,Training
2261,1099,Grade 1P,8624,01-12-2020,Training
4461,1171,Grade 2P,18070,27-01-2021,Training
318,1079,,7392,01-01-2021,Training
2669,1060,Grade 1,3335,26-01-2021,Training
2286,1099,Grade 1P,8624,01-12-2020,Training
4780,1060,Grade 1,9580,09-01-2021,Training
2567,1086,Grade 2,9822,01-12-2020,Training
2164,1052,Grade 2,2173,08-01-2021,Training
3193,1078,Grade 1,16361,16-12-2020,Training
4023,1078,,13081,07-01-2021,Training
1433,1098,Grade AP,7732,23-01-2021,Training
4732,1041,Grade 2,15154,15-12-2020,Training
2540,1052,Grade 1,6078,18-12-2020,Training
4287,1151,Grade 1,1407,31-12-2020,Training
453,1045,Grade 2,4676,02-12-2020,Training
1289,1030,Grade 1P,5283,07-01-2021,Training
3783,1098,Grade AP,12805,23-12-2020,Training
366,1099,Grade 2,13550,24-01-2021,Training
2480,1072,Grade 2,3561,24-12-2020,Training
22,1099,Grade 1,6734,25-12-2020,Training
2071,1052,Grade 2,6702,08-01-2021,Training
1658,1000,Grade 1P,18433,24-12-2020,Training
707,1079,Grade K1,10954,15-01-2021,Training
4828,1098,Grade B1,5694,16-12-2020,Training
2763,1001,,2537,17-12-2020,Training
1381,1099,Grade B1,2754,04-12-2020,Training
2488,1072,Grade 2P,10809,21-01-2021,Training
3810,1078,Grade 1P,11809,19-12-2020,Training
2345,1072,Grade 2P,7273,03-01-2021,Training
465,1045,Grade 1,6102,23-12-2020,Training
4138,1077,Grade 1P,9184,31-12-2020,Training
1491,1079,Grade 1P,15671,13-12-2020,Training
3734,1078,Grade 2P,2449,23-12-2020,Training
286,1099,,3119,05-01-2021,Training
3593,1041,Grade AP,7991,31-12-2020,Training
4682,1041,Grade 2,10629,15-12-2020,Training
2601,1086,Grade 2,3082,01-12-2020,Training
1373,1099,Grade B1,14868,07-01-2021,Training
602,1151,Grade 1P,660,17-12-2020,Training
4350,1052,Grade B1,3127,04-12-2020,Training
3524,1098,Grade A,7204,23-01-2021,Training
4263,1151,Grade 1,1407,31-12-2020,Training
3046,1001,Grade 1,3658,06-01-2021,Training
2564,1086,Grade 2,9822,01-12-2020,Training
4957,1045,Grade 1P,5439,24-12-2020,Training
4886,1098,Grade P1,9043,01-12-2020,Training
4122,1077,Grade 1P,9184,31-12-2020,Training
4044,1078,Grade B1,4744,07-01-2021,Training
690,1041,Grade 2,13810,24-12-2020,Training
4254,1151,Grade 1,1407,31-12-2020,Training
3299,1052,Grade 1,6865,26-12-2020,Training
4139,1077,Grade 1P,9184,31-12-2020,Training
2857,1072,,328,18-12-2020,Training
3753,1041,Grade 2P,4765,23-12-2020,Training
4096,1030,Grade B1,8369,07-01-2021,Training
2235,1052,Grade B1,13926,01-12-2020,Training
4871,1098,Grade 1P,6267,21-01-2021,Training
2340,1072,Grade 2P,7273,03-01-2021,Training
526,1079,Grade 1,5357,18-01-2021,Training
527,1079,Grade 1,5357,18-01-2021,Training
5072,1078,Grade 2P,8599,01-12-2020,Training
785,1098,Grade A,7204,23-01-2021,Training
4517,1171,Grade 1P,6020,27-01-2021,Training
656,1041,Grade 1,16864,10-12-2020,Training
4974,1045,Grade 1P,127,24-12-2020,Training
2201,1052,Grade 2,3692,08-01-2021,Training
374,1099,Grade 2,13550,24-01-2021,Training
382,1079,Grade 1,11731,24-01-2021,Training
2221,1052,Grade 2,3692,08-01-2021,Training
1618,1000,Grade 1P,14536,24-12-2020,Training
3688,1078,Grade 2P,5885,23-12-2020,Training
967,1151,Grade KP,3405,04-01-2021,Training
364,1099,Grade 2,13550,24-01-2021,Training
3895,1030,Grade 1P,2084,07-01-2021,Training
1251,1000,Grade 2P,13164,23-12-2020,Training
4649,1058,Grade 2,3357,27-01-2021,Training
3750,1078,Grade 2P,4765,23-12-2020,Training
2587,1086,Grade 2,3082,01-12-2020,Training
3479,1078,Grade 2,6196,23-01-2021,Training
2042,1078,Grade 1P,1866,03-12-2020,Training
777,1084,Grade 2,7079,23-01-2021,Training
3618,1041,Grade AP,12734,31-12-2020,Training
1679,1000,Grade 1P,18433,24-12-2020,Training
370,1099,Grade 2,13550,24-01-2021,Training
4381,1171,Grade 1P,2785,27-01-2021,Training
147,1099,,2703,17-12-2020,Training
3144,1078,Grade 1,25846,18-01-2021,Training
412,1000,Grade 1,5725,24-01-2021,Training
3512,1084,Grade 2,7079,23-01-2021,Training
4238,1151,Grade 1,1407,31-12-2020,Training
3632,1041,Grade 2P,260,04-12-2020,Training
3327,1072,Grade 2,1123,26-12-2020,Training
1036,1041,Grade 2P,12655,19-12-2020,Training
4369,1052,Grade B1,3127,04-12-2020,Training
860,1098,Grade A,3851,23-01-2021,Training
3982,1060,Grade B1,6131,07-01-2021,Training
78,1086,Grade 2,15429,01-12-2020,Training
2252,1099,Grade 1P,8624,01-12-2020,Training
4940,1045,Grade 1P,5439,24-12-2020,Training
4583,1052,Grade 2,3719,27-01-2021,Training
793,1098,Grade A,7204,23-01-2021,Training
2284,1099,Grade 1P,8624,01-12-2020,Training
4151,1077,Grade 1P,9184,31-12-2020,Training
3953,1060,Grade B1,6131,07-01-2021,Training
4346,1052,Grade B1,3127,04-12-2020,Training
3687,1078,Grade 2P,5885,23-12-2020,Training
4995,1045,Grade 1P,10017,24-12-2020,Training
429,1000,Grade 1,9759,13-01-2021,Training
397,1079,Grade 1,11288,24-01-2021,Training
4256,1151,Grade 1,1407,31-12-2020,Training
2692,1098,Grade 2,4710,17-12-2020,Training
4505,1171,Grade 1P,6020,27-01-2021,Training
3549,1078,Grade P1,1839,21-12-2020,Training
1464,1019,Grade 2,1736,02-01-2021,Training
4816,1151,Grade 1P,19674,21-12-2020,Training
4423,1171,Grade 1P,2785,27-01-2021,Training
3891,1030,Grade 1P,2084,07-01-2021,Training
2375,1151,Grade 2,10249,11-01-2021,Training
2462,1078,Grade 2P,7408,24-12-2020,Training
469,1045,Grade 1,10045,23-12-2020,Training
163,1099,,6335,17-12-2020,Training
2014,1041,Grade B1,5072,25-12-2020,Training
3140,1078,Grade 1,25846,18-01-2021,Training
905,1098,Grade A,3851,23-01-2021,Training
2313,1072,Grade 2P,7273,03-01-2021,Training
3772,1078,Grade AP,2149,23-12-2020,Training
1769,1171,Grade 2,9346,04-12-2020,Training
1554,1098,Grade 1P,6267,21-01-2021,Training
3085,1099,Grade 1,7029,06-01-2021,Training
5076,1078,Grade 2P,5002,01-12-2020,Training
2049,1086,Grade B1,14168,16-12-2020,Training
772,1084,Grade 2,7079,23-01-2021,Training
1513,1098,Grade AP,6847,13-12-2020,Training
4275,1151,Grade 1,1407,31-12-2020,Training
4366,1052,Grade B1,3127,04-12-2020,Training
3348,1072,Grade 2,1123,26-12-2020,Training
824,1098,Grade A,7204,23-01-2021,Training
1408,1098,Grade 1P,5192,21-12-2020,Training
1387,1098,Grade B1,3264,04-12-2020,Training
2153,1052,Grade 2,2173,08-01-2021,Training
1643,1000,Grade 1P,18433,24-12-2020,Training
404,1079,Grade 1,3449,24-01-2021,Training
887,1098,Grade A,3851,23-01-2021,Training
3621,1041,Grade 2P,6104,01-12-2020,Training
1184,1077,Grade 1P,718,25-12-2020,Training
4300,1151,Grade 1,1407,31-12-2020,Training
2135,1052,Grade 2,2173,08-01-2021,Training
461,1019,Grade 2,11448,17-01-2021,Training
1955,1079,Grade 2,17773,23-01-2021,Training
694,1041,Grade 2,13810,24-12-2020,Training
1958,1079,Grade 2,17773,23-01-2021,Training
2730,1053,Grade B1,1786,29-12-2020,Training
4950,1045,Grade 1P,5439,24-12-2020,Training
1889,1151,,2937,01-12-2020,Training
5062,1078,Grade 2P,8599,01-12-2020,Training
2514,1099,Grade B1,16315,18-12-2020,Training
3092,1098,Grade 1,70,26-12-2020,Training
3659,1060,Grade 1,15660,25-12-2020,Training
850,1098,Grade A,3851,23-01-2021,Training
547,1079,Grade 1,4895,11-01-2021,Training
3780,1098,Grade AP,12805,23-12-2020,Training
4243,1151,Grade 1,1407,31-12-2020,Training
3735,1078,Grade 2P,467,23-12-2020,Training
4578,1052,Grade 2,3719,27-01-2021,Training
2994,1078,Grade 1,11952,23-12-2020,Training
2549,1098,Grade P1,1839,07-12-2020,Training
1053,1151,Grade 1P,10614,13-01-2021,Training
1965,1079,Grade 2,17773,23-01-2021,Training
2550,1098,Grade P1,1839,07-12-2020,Training
4911,1151,Grade 1P,783,09-01-2021,Training
237,1045,,7409,18-12-2020,Training
1138,1041,Grade AP,5223,31-12-2020,Training
4315,1052,Grade 1P,17203,04-12-2020,Training
5050,1078,Grade 2P,4011,01-12-2020,Training
3026,1078,Grade 1,8320,23-12-2020,Training
4502,1171,Grade 1P,6020,27-01-2021,Training
3975,1060,Grade B1,6131,07-01-2021,Training
3194,1078,Grade 1,16361,16-12-2020,Training
4129,1077,Grade 1P,9184,31-12-2020,Training
3285,1052,Grade 1,6865,26-12-2020,Training
1831,1171,Grade 2,134,04-12-2020,Training
598,1151,Grade 1P,660,17-12-2020,Training
2745,1053,Grade B1,11165,02-01-2021,Training
4193,1151,Grade 1,1407,31-12-2020,Training
565,1151,Grade 1P,2720,16-12-2020,Training
243,1045,,10318,18-12-2020,Training
410,1000,Grade 1,5725,24-01-2021,Training
1447,1098,Grade AP,7732,23-01-2021,Training
261,1041,,11076,05-01-2021,Training
1694,1171,Grade 2,2913,04-12-2020,Training
1730,1171,Grade 2,2913,04-12-2020,Training
2516,1052,Grade 1,15436,18-12-2020,Training
345,1079,Grade 2,18324,27-01-2021,Training
4651,1058,Grade 2,3357,27-01-2021,Training
1606,1000,Grade 1P,14536,24-12-2020,Training
3781,1098,Grade AP,12805,23-12-2020,Training
2805,1078,Grade 1P,2252,14-01-2021,Training
1528,1098,Grade AP,6847,13-12-2020,Training
4971,1045,Grade 1P,127,24-12-2020,Training
1771,1171,Grade 2,9346,04-12-2020,Training
4093,1077,Grade 1P,5157,07-01-2021,Training
368,1099,Grade 2,13550,24-01-2021,Training
2582,1086,Grade 2,3082,01-12-2020,Training
4660,1058,Grade 2,3357,27-01-2021,Training
3139,1078,Grade 1,25846,18-01-2021,Training
2107,1052,Grade 2,6702,08-01-2021,Training
637,1084,Grade 1,6078,05-12-2020,Training
2513,1099,Grade B1,16315,18-12-2020,Training
2685,1060,Grade 1,5272,26-01-2021,Training
4462,1171,Grade 2P,18070,27-01-2021,Training
4734,1041,Grade 2,15154,15-12-2020,Training
2354,1072,Grade 2P,7273,03-01-2021,Training
3675,1060,Grade 1,15660,25-12-2020,Training
3939,1060,Grade B1,6131,07-01-2021,Training
4528,1171,Grade 1P,6020,27-01-2021,Training
4267,1151,Grade 1,1407,31-12-2020,Training
1499,1098,Grade AP,6847,13-12-2020,Training
2421,1078,Grade 2P,10363,24-12-2020,Training
3930,1060,Grade B1,6131,07-01-2021,Training
1237,1078,Grade 2P,13540,23-12-2020,Training
2681,1060,Grade 1,3335,26-01-2021,Training
2837,1098,,4419,17-12-2020,Training
4209,1151,Grade 1,1407,31-12-2020,Training
3117,1078,Grade 1,5242,18-01-2021,Training
1740,1171,Grade 2,9346,04-12-2020,Training
2843,1072,,328,18-12-2020,Training
4574,1052,Grade 2,3719,27-01-2021,Training
2495,1072,Grade 2P,10809,21-01-2021,Training
2584,1086,Grade 2,3082,01-12-2020,Training
712,1086,Grade 2,7339,23-01-2021,Training
3102,1098,Grade 1,70,26-12-2020,Training
72,1086,Grade 2,15429,01-12-2020,Training
1195,1077,Grade 1P,718,25-12-2020,Training
2621,1086,Grade 2,3082,01-12-2020,Training
1130,1041,Grade AP,11980,31-12-2020,Training
1246,1151,Grade 2P,10107,23-12-2020,Training
3407,1052,Grade 2,15521,10-12-2020,Training
4064,1030,Grade B1,14868,07-01-2021,Training
1582,1099,Grade B1,12779,18-01-2021,Training
3962,1060,Grade B1,6131,07-01-2021,Training
3785,1151,Grade 1P,3455,15-12-2020,Training
4414,1171,Grade 1P,2785,27-01-2021,Training
1348,1030,Grade 1P,8574,07-01-2021,Training
445,1000,Grade 1,1294,13-01-2021,Training
1105,1099,Grade 1P,13199,19-01-2021,Training
2657,1060,Grade 1,3335,26-01-2021,Training
654,1041,Grade 1,16864,10-12-2020,Training
1551,1079,Grade 1P,28211,21-01-2021,Training
2872,1099,,2289,05-01-2021,Training
